species,group,Exposure
Tibouchina_anderssonii,Plants,1.684968097
Tibouchina_aspera,Plants,1.150862667
Tibouchina_bipenicillata,Plants,0.367436913
Tibouchina_brevisepala,Plants,6.428141474
Tibouchina_brittoniana,Plants,1.995562817
Tibouchina_campii,Plants,0.94295008
Tibouchina_chamissoana,Plants,1.229394648
Tibouchina_cinera,Plants,2.304921065
Tibouchina_cisplatensis,Plants,1.543310494
Tibouchina_clavata,Plants,1.234284088
Tibouchina_cyanea,Plants,4.447946039
Tibouchina_dissitiflora,Plants,0.932477919
Tibouchina_divaricata,Plants,2.304921065
Tibouchina_echinata,Plants,8.887937883
Tibouchina_edmundoi,Plants,0.142261758
Tibouchina_exasperata,Plants,0.804924255
Tibouchina_fissinervia,Plants,0.295919785
Tibouchina_fraterna,Plants,1.005215098
Tibouchina_gardneri,Plants,0.893794454
Tibouchina_geitneriana,Plants,1.070250199
Tibouchina_gleasoniana,Plants,0.280946247
Tibouchina_granulosa,Plants,0.779816005
Tibouchina_grossa,Plants,0.285229748
Tibouchina_herbacea,Plants,1.03369118
Tibouchina_herzogii,Plants,0.789864737
Tibouchina_hygrophila,Plants,2.304921065
Tibouchina_incarum,Plants,3.159076313
Tibouchina_laevicaulis,Plants,0.759762893
Tibouchina_latifolia,Plants,4.564780837
Tibouchina_laxa,Plants,0.819575669
Tibouchina_lepidota,Plants,0.566851795
Tibouchina_llanorum,Plants,0.894991123
Tibouchina_longifolia,Plants,1.17121242
Tibouchina_macrorrhiza,Plants,2.304921065
Tibouchina_major,Plants,2.304921065
Tibouchina_manicata,Plants,0.143332668
Tibouchina_martialis,Plants,0.877134405
Tibouchina_minor,Plants,0.688510869
Tibouchina_minutiflora,Plants,2.93414553
Tibouchina_nodosa,Plants,0.010205917
Tibouchina_obtusifolia,Plants,1.904117289
Tibouchina_ochypetala,Plants,0.885193177
Tibouchina_orbignyana,Plants,0.940547797
Tibouchina_oroensis,Plants,0.326930854
Tibouchina_ovata,Plants,2.248581956
Tibouchina_paleacea,Plants,0.539931508
Tibouchina_panicularis,Plants,4.433247193
Tibouchina_ramboi,Plants,1.838100603
Tibouchina_rediviva,Plants,2.304921065
Tibouchina_repens,Plants,6.264875106
Tibouchina_rosanae,Plants,9.326866014
Tibouchina_rusbyi,Plants,33.48047985
Tibouchina_schenckii,Plants,0.572821998
Tibouchina_schwackei,Plants,2.304921065
Tibouchina_simplicicaulis,Plants,0.702197884
Tibouchina_spruceana,Plants,0.834737038
Tibouchina_stenopetala,Plants,3.685249468
Tibouchina_trinervia,Plants,1.051564104
Tibouchina_tuberculata,Plants,2.304921065
Tibouchina_urceolaris,Plants,1.683742142
Tibouchina_velutina,Plants,0.1665081
Tibouchina_venosa,Plants,2.057093815
Tibouchina_verticillaris,Plants,0.713472886
Tibouchinopsis_mirabilis,Plants,0.234836248
Ticorea_febrifuga,Plants,2.304921065
Ticorea_foetida,Plants,3.89437164
Ticorea_froesii,Plants,1.432748993
Tigridia_pavonia,Plants,2.233203431
Tigrisoma_fasciatum,Birds,1.517303184
Tigrisoma_lineatum,Birds,1.012164844
Tilesia_baccata,Plants,1.017356724
Tillandsia_adpressiflora,Plants,1.086831965
Tillandsia_aeris-incola,Plants,0.726780192
Tillandsia_araujei,Plants,0.637974723
Tillandsia_australis,Plants,1.09108617
Tillandsia_balbisiana,Plants,0.594563029
Tillandsia_barbeyana,Plants,1.268522209
Tillandsia_biflora,Plants,1.159740622
Tillandsia_cacticola,Plants,0.432779405
Tillandsia_circinnata,Plants,2.756678548
Tillandsia_compacta,Plants,0.545032536
Tillandsia_complanata,Plants,1.098525145
Tillandsia_cornuta,Plants,1.417532274
Tillandsia_crocata,Plants,1.319038721
Tillandsia_denudata,Plants,1.056292535
Tillandsia_diaguitensis,Plants,5.018562777
Tillandsia_didisticha,Plants,0.65528379
Tillandsia_disticha,Plants,0.88910994
Tillandsia_dorisdaltoniae,Plants,5.063250442
Tillandsia_duratii,Plants,0.507623642
Tillandsia_elongata,Plants,1.0772036
Tillandsia_fasciculata,Plants,1.549063389
Tillandsia_ferreyrae,Plants,5.135078605
Tillandsia_flagellata,Plants,1.246340784
Tillandsia_geminiflora,Plants,1.172901775
Tillandsia_hirtzii,Plants,8.397966863
Tillandsia_ionochroma,Plants,1.268854091
Tillandsia_kegeliana,Plants,2.769329447
Tillandsia_kuntzeana,Plants,10.56911305
Tillandsia_latifolia,Plants,1.029640901
Tillandsia_loliacea,Plants,0.762829854
Tillandsia_lorentziana,Plants,1.134510181
Tillandsia_narthecioides,Plants,0.759173676
Tillandsia_orbicularis,Plants,0.023683722
Tillandsia_oroyensis,Plants,0.62614576
Tillandsia_pallidoflavens,Plants,2.05611086
Tillandsia_paraensis,Plants,1.058937788
Tillandsia_pohliana,Plants,1.095919187
Tillandsia_polystachia,Plants,2.199758207
Tillandsia_pruinosa,Plants,1.134017944
Tillandsia_purpurea,Plants,0.839133686
Tillandsia_racinae,Plants,0.6997397
Tillandsia_scaligera,Plants,2.591633501
Tillandsia_sphaerocephala,Plants,1.908634168
Tillandsia_spiralipetala,Plants,0.764616689
Tillandsia_sprengeliana,Plants,0.696105559
Tillandsia_stricta,Plants,1.526754168
Tillandsia_tenuifolia,Plants,1.916898671
Tillandsia_tetrantha,Plants,0.622234148
Tillandsia_tricholepis,Plants,0.640925944
Tillandsia_truncata,Plants,0.342451206
Tillandsia_variabilis,Plants,0.570931699
Tillandsia_venusta,Plants,0.950918328
Tillandsia_vernicosa,Plants,6.635265453
Tillandsia_violascens,Plants,2.237539774
Tillandsia_virescens,Plants,1.494566337
Tillandsia_wagneriana,Plants,5.174396568
Timotocia_veronicifolia,Plants,0.607140903
Tinamotis_pentlandii,Birds,1.580924661
Tinamus_guttatus,Birds,0.868518975
Tinamus_major,Birds,0.883526493
Tinamus_osgoodi,Birds,1.338787331
Tinamus_tao,Birds,1.105907143
Tinantia_sprucei,Plants,0.903331267
Tipuana_tipu,Plants,0.852909544
Tiquilia_elongata,Plants,0.392321468
Tiquilia_grandiflora,Plants,0.355366355
Tiquilia_litoralis,Plants,1.937611999
Tithonia_tubaeformis,Plants,1.217032568
Tityra_braziliensis,Birds,1.388397146
Tityra_cayana,Birds,0.725450058
Tityra_inquisitor,Birds,0.403408919
Tityra_leucura,Birds,3.144786271
Tityra_semifasciata,Birds,0.944317719
Tocantinsia_piresi,Fishes,2.555817971
Tococa_bullifera,Plants,0.855688059
Tococa_caryophyllaea,Plants,0.559102833
Tococa_caudata,Plants,0.556465531
Tococa_ciliata,Plants,0.414454949
Tococa_cinnamomea,Plants,0.652412802
Tococa_desiliens,Plants,4.703689744
Tococa_erythrophylla,Plants,1.478351451
Tococa_hirta,Plants,0.298567931
Tococa_lancifolia,Plants,0.594383361
Tococa_liesneri,Plants,0.995411846
Tococa_macrophysca,Plants,0.356891019
Tococa_parviflora,Plants,0.71574385
Tococa_pterocalyx,Plants,7.503722505
Tococa_quadrialata,Plants,0.602603535
Tococa_rotundifolia,Plants,0.489976432
Tococa_spadiciflora,Plants,0.685877278
Tococa_stephanotricha,Plants,0.606861861
Tococa_subciliata,Plants,1.010006055
Tococa_symphyandra,Plants,0.946686561
Tococa_tepuiensis,Plants,0.470586175
Tocoyena_brasiliensis,Plants,1.271750112
Tocoyena_costanensis,Plants,0.913048383
Tocoyena_longiflora,Plants,1.601073899
Tocoyena_neglecta,Plants,1.568509818
Tocoyena_tomentosa,Plants,2.304921065
Todirostrum_chrysocrotaphum,Birds,0.745934946
Todirostrum_cinereum,Birds,1.266161841
Todirostrum_maculatum,Birds,1.053185299
Todirostrum_pictum,Birds,1.356866766
Tolmomyias_assimilis,Birds,0.878190304
Tolmomyias_flaviventris,Birds,1.248952613
Tolmomyias_poliocephalus,Birds,0.945536402
Tolmomyias_sulphurescens,Birds,1.007853199
Tolmomyias_traylori,Birds,0.599520101
Tolmomyias_viridiceps,Birds,0.535622504
Tometes_makue,Fishes,0.955127815
Tomeurus_gracilis,Fishes,2.000476605
Tonatia_saurophila,Mammals,0.701095435
Tonina_fluviatilis,Plants,1.117425982
Tontelea_attenuata,Plants,0.964772247
Tontelea_congestiflora,Plants,0.620804147
Tontelea_coriacea,Plants,1.058195376
Tontelea_corymbosa,Plants,0.460979932
Tontelea_cylindrocarpa,Plants,1.39302419
Tontelea_leptophylla,Plants,1.176147241
Tontelea_martiana,Plants,0.864483249
Tontelea_micrantha,Plants,0.677781037
Tontelea_miersii,Plants,1.461413954
Tontelea_passiflora,Plants,1.017693806
Topaza_pella,Birds,1.286317731
Topaza_pyra,Birds,0.430551616
Topobea_ferruginea,Plants,0.588465314
Topobea_induta,Plants,14.55481625
Topobea_parasitica,Plants,1.640128442
Toromys_grandis,Mammals,0.493429518
Toromys_rhipidurus,Mammals,0.232396532
Tortella_bryotropica,Plants,25.78072806
Tortella_linearis,Plants,0.503295202
Tortula_cruegeri,Plants,7.503722505
Tortula_obtusissima,Plants,5.736333801
Tortula_occidentalis,Plants,1.255723241
Touit_batavicus,Birds,3.326137182
Touit_huetii,Birds,1.055520194
Touit_purpuratus,Birds,1.019811013
Touit_stictopterus,Birds,0.789447632
Toulicia_bullata,Plants,2.304921065
Toulicia_crassifolia,Plants,0.917974443
Toulicia_guianensis,Plants,1.351003196
Toulicia_subsquamulata,Plants,1.215456268
Tournefortia_angustiflora,Plants,0.739244123
Tournefortia_bicolor,Plants,1.036210585
Tournefortia_brachiata,Plants,2.304921065
Tournefortia_brasiliensis,Plants,2.304921065
Tournefortia_breviflora,Plants,2.691746306
Tournefortia_buchtienii,Plants,2.189677518
Tournefortia_candidata,Plants,2.304921065
Tournefortia_candidula,Plants,0.936835248
Tournefortia_chamissoniana,Plants,2.304921065
Tournefortia_chinchensis,Plants,3.054398914
Tournefortia_foetidissima,Plants,0.146364058
Tournefortia_fuliginosa,Plants,0.738358291
Tournefortia_hirsutissima,Plants,0.995671225
Tournefortia_intermedia,Plants,2.304921065
Tournefortia_lanceolata,Plants,2.304921065
Tournefortia_lanuginosa,Plants,2.304921065
Tournefortia_longifolia,Plants,3.221086812
Tournefortia_loxensis,Plants,8.693901382
Tournefortia_maculata,Plants,1.141333508
Tournefortia_mapirensis,Plants,0.715297309
Tournefortia_octostachya,Plants,2.304921065
Tournefortia_pohlii,Plants,2.304921065
Tournefortia_polystachya,Plants,0.705577231
Tournefortia_pyrrostricha,Plants,2.304921065
Tournefortia_restigicola,Plants,2.304921065
Tournefortia_salicifolia,Plants,0.647934893
Tournefortia_scabrida,Plants,0.902262754
Tournefortia_speciosa,Plants,2.304921065
Tournefortia_tarmensis,Plants,1.060663482
Tournefortia_ternifolia,Plants,0.796258083
Tournefortia_undulata,Plants,0.677350042
Tournefortia_vestita,Plants,6.615897156
Tournefortia_virgata,Plants,0.77914592
Touroulia_amazonica,Plants,1.187407512
Touroulia_guianensis,Plants,1.012648156
Tovaria_pendula,Plants,1.337237036
Tovomita_acuminata,Plants,7.82079458
Tovomita_acutiflora,Plants,1.141848188
Tovomita_auriculata,Plants,0.763781922
Tovomita_brevistaminea,Plants,1.677396095
Tovomita_calodictyos,Plants,2.989622484
Tovomita_carinata,Plants,1.781429929
Tovomita_clarkii,Plants,0.350700389
Tovomita_elliptica,Plants,2.304921065
Tovomita_fructipendula,Plants,1.114925531
Tovomita_gracilipes,Plants,0.73281484
Tovomita_grata,Plants,1.214660334
Tovomita_guianensis,Plants,1.845266551
Tovomita_humilis,Plants,4.214866809
Tovomita_krukovii,Plants,0.74522164
Tovomita_lanceolata,Plants,1.196506717
Tovomita_longicuneata,Plants,0.303474062
Tovomita_longifolia,Plants,1.163972901
Tovomita_martiana,Plants,3.68811978
Tovomita_micrantha,Plants,1.844976076
Tovomita_obscura,Plants,13.16044307
Tovomita_schomburgkii,Plants,0.8999695
Tovomita_speciosa,Plants,1.064063743
Tovomita_tenuiflora,Plants,1.00170638
Tovomita_trojitana,Plants,0.304912221
Tovomita_umbellata,Plants,0.987704653
Tovomita_volkeri,Plants,0.745253379
Tovomitopsis_saldanhae,Plants,1.083457286
Toxicodendron_striatum,Plants,1.010288425
Toxosiphon_trifoliatus,Plants,0.465574755
Trachelyichthys_decaradiatus,Fishes,0.988308642
Trachelyichthys_exilis,Fishes,0.652672806
Trachelyopterichthys_taeniatus,Fishes,0.826450999
Trachelyopterus_ceratophysus,Fishes,0.420841883
Trachelyopterus_coriaceus,Fishes,1.142677294
Trachops_cirrhosus,Mammals,0.921749911
Trachycephalus_coriaceus,Amphibians,0.935793409
Trachycephalus_cunauaru,Amphibians,0.887373221
Trachycephalus_hadroceps,Amphibians,1.300718003
Trachycephalus_helioi,Amphibians,0.809316484
Trachycephalus_macrotis,Amphibians,1.014241711
Trachycephalus_resinifictrix,Amphibians,1.24322813
Trachycephalus_typhonius,Amphibians,1.022332594
Trachycephalus_venezolanus,Amphibians,0.777904488
Trachycorystes_menezesi,Fishes,2.551517303
Trachycorystes_trachycorystes,Fishes,0.667765707
Trachydoras_brevis,Fishes,0.796123133
Trachydoras_microstomus,Fishes,0.654280954
Trachydoras_nattereri,Fishes,0.669388601
Trachydoras_steindachneri,Fishes,0.876932055
Trachylejeunea_aneogyna,Plants,0.487839601
Trachylejeunea_pellucidissima,Plants,3.010714555
Trachyphyllum_dusenii,Plants,0.267112542
Trachypogon_macroglossus,Plants,0.584816899
Trachypogon_montufarii,Plants,1.696158428
Trachyxiphium_heteroicum,Plants,0.618777749
Trachyxiphium_repens,Plants,1.021300471
Trachyxiphium_tenue,Plants,1.651574846
Tradescantia_cymbispatha,Plants,1.300736998
Tragia_alienata,Plants,1.267248486
Tragia_aurea,Plants,6.615897156
Tragia_bahiensis,Plants,0.402519546
Tragia_fallax,Plants,0.623357611
Tragia_fendleri,Plants,9.911776342
Tragia_melochioides,Plants,0.450508057
Tragia_pohlii,Plants,2.304921065
Tragia_tabulaemontana,Plants,2.606657539
Tragia_uberabana,Plants,1.211961446
Trattinnickia_burserifolia,Plants,1.011580231
Trattinnickia_lawrencei,Plants,6.115390327
Trattinnickia_peruviana,Plants,0.691841594
Trattinnickia_rhoifolia,Plants,1.084725588
Trema_micrantha,Plants,1.154693956
Tremarctos_ornatus,Mammals,1.215938501
Trematodon_longicollis,Plants,0.762327387
Trembleya_ciliata,Plants,2.304921065
Trembleya_debilis,Plants,2.304921065
Trembleya_phlogiformis,Plants,0.562533546
Trembleya_pruniosa,Plants,2.304921065
Trembleya_rosmarinioides,Plants,2.304921065
Trepadonia_mexiae,Plants,11.35130195
Tresanthera_condamineoides,Plants,0.713805952
Tretioscincus_agilis,Reptiles,1.163356488
Tretioscincus_oriximinensis,Reptiles,0.806115815
Trianaea_naeka,Plants,12.93574586
Trianaea_speciosa,Plants,0.895703684
Triandrophyllum_trifidum,Plants,12.11657623
Trianosperma_ficifolia,Plants,2.304921065
Trianosperma_setulosa,Plants,2.304921065
Tricerma_octogonum,Plants,7.628075109
Trichanthecium_auricomum,Plants,4.043224346
Trichanthecium_cyanescens,Plants,1.199568815
Trichanthecium_rivale,Plants,1.643088897
Trichanthecium_schwackeanum,Plants,0.907022003
Trichanthera_corymbosa,Plants,0.119861199
Trichilia_appendiculata,Plants,0.919912918
Trichilia_areolata,Plants,0.631737774
Trichilia_bullata,Plants,0.978193061
Trichilia_casaretti,Plants,1.188482279
Trichilia_catigua,Plants,0.660376502
Trichilia_cipo,Plants,0.951041276
Trichilia_discolor,Plants,2.304921065
Trichilia_elsae,Plants,0.653495199
Trichilia_euneura,Plants,1.269496206
Trichilia_fasciculata,Plants,1.373281819
Trichilia_gamopetala,Plants,3.051401295
Trichilia_havanensis,Plants,0.772607193
Trichilia_hispida,Plants,0.88312738
Trichilia_lecointei,Plants,0.996454394
Trichilia_lepidota,Plants,1.886569703
Trichilia_micropetala,Plants,1.229780978
Trichilia_montana,Plants,0.683432142
Trichilia_multifoliola,Plants,0.757071419
Trichilia_pachypoda,Plants,0.655566554
Trichilia_pallida,Plants,1.031825243
Trichilia_paraensis,Plants,2.304921065
Trichilia_pittieri,Plants,0.675654138
Trichilia_poeppigiana,Plants,1.001719409
Trichilia_poeppigii,Plants,0.821204486
Trichilia_quadrijuga,Plants,1.087201534
Trichilia_rubra,Plants,1.059335688
Trichilia_schomburgkii,Plants,1.098367172
Trichilia_septentrionalis,Plants,1.014180276
Trichilia_singularis,Plants,0.992884548
Trichilia_solitudinis,Plants,0.802578706
Trichilia_trimera,Plants,15.12107432
Trichilia_ulei,Plants,4.637805947
Trichipteris_compta,Plants,0.84191771
Trichipteris_gardneri,Plants,2.304921065
Trichipteris_hirsuta,Plants,2.304921065
Trichipteris_phalerata,Plants,2.304921065
Trichiurus_lepturus,Fishes,1.115883539
Trichloris_pluriflora,Plants,3.896784699
Trichocentrum_albococcineum,Plants,4.450532085
Trichocentrum_carthagenense,Plants,1.206949421
Trichocentrum_cepula,Plants,0.949486378
Trichocentrum_fuscum,Plants,9.23411376
Trichocentrum_lanceanum,Plants,11.41273044
Trichocentrum_nanum,Plants,0.306826284
Trichocentrum_nudum,Plants,0.983059151
Trichocentrum_pumilum,Plants,1.487883936
Trichocentrum_sprucei,Plants,2.02967823
Trichocline_araneosa,Plants,2.304921065
Trichocline_eriopus,Plants,2.304921065
Trichocline_hieracioides,Plants,0.985027374
Trichocline_maxima,Plants,2.304921065
Trichocline_nummularia,Plants,2.304921065
Trichocline_reptans,Plants,4.85606719
Trichocolea_elliottii,Plants,0.731401684
Trichogonia_campestris,Plants,0.338532471
Trichogonia_capitata,Plants,19.49828935
Trichogonia_cinerea,Plants,0.006090687
Trichogonia_hassleri,Plants,1.091268445
Trichogonia_laxa,Plants,0.003914212
Trichogonia_martii,Plants,2.304921065
Trichogonia_menthifolia,Plants,5.53E-04
Trichogonia_podocarpa,Plants,2.304921065
Trichogonia_spathulaefolia,Plants,2.304921065
Trichogoniopsis_adenantha,Plants,0.199302695
Trichogoniopsis_macrolepis,Plants,1.362879928
Trichomanes_arbuscula,Plants,0.940965053
Trichomanes_bancroftii,Plants,6.316487194
Trichomanes_botryoides,Plants,1.568315096
Trichomanes_caliginum,Plants,2.259939656
Trichomanes_capillaceum,Plants,0.644652594
Trichomanes_cellulosum,Plants,0.687363227
Trichomanes_crispum,Plants,0.948422429
Trichomanes_dactylites,Plants,1.021502818
Trichomanes_diversifrons,Plants,1.035935852
Trichomanes_egleri,Plants,2.780442826
Trichomanes_ekmanii,Plants,0.08064498
Trichomanes_fimbriatum,Plants,7.508949913
Trichomanes_firmulum,Plants,2.304921065
Trichomanes_guidoi,Plants,3.12770257
Trichomanes_herzogii,Plants,0.316546921
Trichomanes_heterophyllum,Plants,0.567153286
Trichomanes_hostmannianum,Plants,0.954918526
Trichomanes_jenmanii,Plants,2.404360275
Trichomanes_kapplerianum,Plants,1.543154184
Trichomanes_krausii,Plants,1.142952353
Trichomanes_laciniosum,Plants,5.74385747
Trichomanes_lucens,Plants,1.089070377
Trichomanes_macilentum,Plants,0.279294603
Trichomanes_membranaceum,Plants,1.432888479
Trichomanes_muscoides,Plants,7.503722505
Trichomanes_pedicellatum,Plants,1.667834836
Trichomanes_pilosum,Plants,0.891368294
Trichomanes_plumosum,Plants,0.847351183
Trichomanes_polypodioides,Plants,1.371316999
Trichomanes_punctatum,Plants,1.940433015
Trichomanes_pyxidiferum,Plants,1.579485641
Trichomanes_radicans,Plants,1.228817461
Trichomanes_resinosum,Plants,0.882460484
Trichomanes_robustum,Plants,0.947890418
Trichomanes_roraimense,Plants,0.914648187
Trichomanes_rupestre,Plants,1.084847459
Trichomanes_sellowianum,Plants,0.649961271
Trichomanes_spruceanum,Plants,0.837705776
Trichomanes_vandenboschii,Plants,0.41517091
Trichomanes_windischianum,Plants,14.55481625
Trichomycterus_barbouri,Fishes,0.768171565
Trichomycterus_bomboizanus,Fishes,1.902710735
Trichomycterus_dispar,Fishes,1.045688961
Trichomycterus_fassli,Fishes,1.836031557
Trichomycterus_gabrieli,Fishes,1.348735821
Trichomycterus_hasemani,Fishes,0.718808498
Trichomycterus_johnsoni,Fishes,1.262236796
Trichomycterus_knerii,Fishes,0.938058765
Trichomycterus_megantoni,Fishes,4.044695312
Trichomycterus_punctatissimus,Fishes,1.422293875
Trichomycterus_rivulatus,Fishes,1.251236053
Trichomycterus_taczanowskii,Fishes,2.388198749
Trichomycterus_taenia,Fishes,3.907603467
Trichomycterus_taeniops,Fishes,0.957803317
Trichomycterus_vittatus,Fishes,2.350158975
Trichomycterus_weyrauchi,Fishes,4.373505782
Trichoneura_weberbaueri,Plants,7.503722505
Trichophorum_rigidum,Plants,1.838046557
Trichophyllum_aciculare,Plants,0.611102964
Trichopilia_fragrans,Plants,1.308305711
Trichosalpinx_chamaelepanthes,Plants,1.140611072
Trichosalpinx_egleri,Plants,1.324853548
Trichosalpinx_fasciculata,Plants,13.15382841
Trichosalpinx_intricata,Plants,2.01617422
Trichosalpinx_ligulata,Plants,5.969790234
